transaccion_id,cuenta_id,cliente_id,fecha_hora,monto,moneda,tipo_transaccion,canal,sucursal_id,producto
TXN-00022925,CTA-340249,CLI-67684,2026-06-08 11:19:00,223243.96,CRC,retiro,atm,AL-001,Préstamo Personal
TXN-00022926,CTA-577637,CLI-31529,2026-06-12 23:48:00,4708874.73,CRC,deposito,sucursal,LI-002,Préstamo Personal
TXN-00022927,CTA-262314,CLI-65710,2026-06-07 04:45:00,2359812.21,CRC,comision,app_movil,HE-001,Préstamo Personal
TXN-00022928,CTA-239801,CLI-39428,2026-06-23 13:54:00,4290535.34,CRC,deposito,app_movil,HE-001,Cuenta Ahorro
TXN-00022929,CTA-889782,CLI-88080,2026-06-07 05:04:00,62432.57,CRC,transferencia,sucursal,HE-001,Cuenta Corriente
TXN-00022930,CTA-172066,CLI-76251,2026-06-15 08:36:00,1707192.19,CRC,deposito,web,SJ-001,Tarjeta Crédito
TXN-00022931,CTA-691061,CLI-25371,2026-06-19 07:50:00,4934617.36,CRC,pago,web,CA-001,Préstamo Personal
TXN-00022932,CTA-574752,CLI-71165,2026-06-06 07:26:00,2516892.39,CRC,pago,sinpe,AL-001,Préstamo Hipotecario
TXN-00022933,CTA-819563,CLI-14120,2026-06-07 17:25:00,397901.31,CRC,deposito,web,SJ-002,Préstamo Personal
TXN-00022934,CTA-647045,CLI-55136,2026-06-21 00:39:00,1746989.28,CRC,pago,atm,SJ-001,Préstamo Hipotecario
TXN-00022935,CTA-412993,CLI-27703,2026-06-10 22:36:00,2991816.97,CRC,comision,sinpe,SJ-001,Préstamo Hipotecario
TXN-00022936,CTA-654679,CLI-71623,2026-06-10 11:40:00,104994.16,CRC,transferencia,web,CA-001,Cuenta Ahorro
TXN-00022937,CTA-835053,CLI-64665,2026-06-24 04:52:00,1993743.26,CRC,deposito,sinpe,PU-001,Préstamo Personal
TXN-00022938,CTA-131571,CLI-80942,2026-06-13 03:37:00,4155925.9,CRC,retiro,sinpe,HE-001,Préstamo Hipotecario
TXN-00022939,CTA-998739,CLI-26493,2026-06-25 23:55:00,1604022.5,CRC,transferencia,sucursal,SJ-001,Cuenta Ahorro
TXN-00022940,CTA-897545,CLI-94484,2026-06-04 04:07:00,2867838.77,CRC,comision,web,LI-001,Tarjeta Crédito
TXN-00022941,CTA-384746,CLI-55087,2026-06-11 06:53:00,1949583.07,CRC,comision,app_movil,HE-001,Tarjeta Crédito
TXN-00022942,CTA-865353,CLI-13507,2026-06-22 13:07:00,1838538.64,CRC,retiro,web,SJ-001,Cuenta Ahorro
TXN-00022943,CTA-809308,CLI-50937,2026-06-19 02:59:00,2570957.89,CRC,comision,atm,LI-001,Préstamo Hipotecario
TXN-00022944,CTA-324331,CLI-21147,2026-06-22 11:32:00,2841778.66,CRC,pago,app_movil,PU-001,Préstamo Hipotecario
TXN-00022945,CTA-966013,CLI-52313,2026-06-24 08:55:00,1501239.81,CRC,retiro,sucursal,HE-001,Cuenta Ahorro
TXN-00022946,CTA-341575,CLI-52034,2026-06-12 15:02:00,1121574.42,CRC,deposito,atm,LI-002,Préstamo Personal
TXN-00022947,CTA-855923,CLI-49353,2026-06-18 15:40:00,3457230.57,CRC,comision,sinpe,HE-001,Préstamo Hipotecario
TXN-00022948,CTA-923592,CLI-56557,2026-06-18 05:55:00,1183696.44,CRC,retiro,web,SJ-001,Préstamo Personal
TXN-00022949,CTA-769236,CLI-85263,2026-06-01 06:16:00,189068.26,CRC,deposito,sinpe,LI-002,Tarjeta Crédito
TXN-00022950,CTA-423312,CLI-18877,2026-06-30 02:49:00,2316405.38,CRC,deposito,app_movil,LI-002,Cuenta Ahorro
TXN-00022951,CTA-182372,CLI-81259,2026-06-15 12:31:00,3676170.21,CRC,retiro,web,HE-001,Préstamo Personal
TXN-00022952,CTA-520822,CLI-88991,2026-06-14 19:21:00,2779843.75,CRC,pago,atm,CA-001,Cuenta Corriente
TXN-00022953,CTA-749396,CLI-76874,2026-06-25 13:04:00,2663024.85,CRC,retiro,atm,CA-001,Cuenta Corriente
TXN-00022954,CTA-807208,CLI-52169,2026-06-23 07:00:00,1553433.56,CRC,comision,app_movil,LI-002,Préstamo Hipotecario
TXN-00022955,CTA-724928,CLI-78981,2026-06-11 22:11:00,3302059.97,CRC,transferencia,sucursal,LI-001,Tarjeta Crédito
TXN-00022956,CTA-473004,CLI-96272,2026-06-03 11:48:00,1633693.14,CRC,pago,sucursal,SJ-001,Tarjeta Crédito
TXN-00022957,CTA-229583,CLI-72678,2026-06-18 03:47:00,2642580.79,CRC,pago,atm,SJ-001,Cuenta Corriente
TXN-00022958,CTA-516821,CLI-83543,2026-06-17 23:05:00,4264139.06,CRC,pago,sinpe,HE-001,Cuenta Corriente
TXN-00022959,CTA-322489,CLI-36264,2026-06-30 17:49:00,1241410.03,CRC,pago,web,SJ-001,Cuenta Ahorro
TXN-00022960,CTA-512740,CLI-66291,2026-06-09 17:23:00,1191284.67,CRC,retiro,sinpe,SJ-001,Préstamo Personal
TXN-00022961,CTA-283295,CLI-42646,2026-06-14 04:14:00,101479.06,CRC,transferencia,app_movil,SJ-002,Tarjeta Crédito
TXN-00022962,CTA-790447,CLI-20310,2026-06-11 00:05:00,1101987.94,CRC,pago,atm,HE-001,Tarjeta Crédito
TXN-00022963,CTA-888958,CLI-55759,2026-06-08 12:53:00,3789705.49,CRC,transferencia,sucursal,LI-002,Cuenta Ahorro
TXN-00022964,CTA-879095,CLI-47018,2026-06-30 20:13:00,3346453.36,CRC,pago,web,AL-001,Préstamo Personal
TXN-00022965,CTA-430301,CLI-32408,2026-06-15 09:00:00,1182699.05,CRC,pago,atm,LI-001,Préstamo Personal
TXN-00022966,CTA-964481,CLI-14325,2026-06-02 23:58:00,1099102.04,CRC,transferencia,atm,LI-001,Cuenta Ahorro
TXN-00022967,CTA-710232,CLI-74931,2026-06-10 22:57:00,1889261.75,CRC,transferencia,atm,LI-002,Tarjeta Crédito
TXN-00022968,CTA-579713,CLI-80270,2026-06-03 12:52:00,1956807.72,CRC,transferencia,web,AL-001,Cuenta Ahorro
TXN-00022969,CTA-751123,CLI-85039,2026-06-17 08:58:00,900443.36,CRC,deposito,atm,SJ-001,Tarjeta Crédito
TXN-00022970,CTA-504400,CLI-22219,2026-06-16 07:55:00,744228.41,CRC,comision,web,LI-002,Cuenta Ahorro
TXN-00022971,CTA-932037,CLI-66970,2026-06-01 22:08:00,120746.72,CRC,comision,atm,HE-001,Préstamo Personal
TXN-00022972,CTA-980981,CLI-23771,2026-06-07 00:30:00,766310.72,CRC,deposito,sucursal,CA-001,Tarjeta Crédito
TXN-00022973,CTA-158418,CLI-64187,2026-06-07 07:47:00,3292162.8,CRC,retiro,web,SJ-001,Tarjeta Crédito
TXN-00022974,CTA-215320,CLI-64126,2026-06-20 05:43:00,2459588.45,CRC,deposito,app_movil,AL-001,Cuenta Corriente
TXN-00022975,CTA-173203,CLI-35502,2026-06-21 20:37:00,3803972.33,CRC,retiro,app_movil,LI-001,Cuenta Ahorro
TXN-00022976,CTA-522768,CLI-11355,2026-06-02 23:05:00,100631.4,CRC,deposito,web,LI-002,Cuenta Ahorro
TXN-00022977,CTA-502198,CLI-29535,2026-06-13 18:46:00,3752558.75,CRC,pago,sinpe,LI-001,Tarjeta Crédito
TXN-00022978,CTA-578141,CLI-70104,2026-06-24 18:09:00,3431923.83,CRC,retiro,sinpe,PU-001,Tarjeta Crédito
TXN-00022979,CTA-638376,CLI-88669,2026-06-23 10:23:00,3859253.09,CRC,deposito,app_movil,LI-002,Préstamo Hipotecario
TXN-00022980,CTA-191729,CLI-69651,2026-06-15 07:26:00,1244955.68,CRC,pago,atm,SJ-002,Cuenta Ahorro
TXN-00022981,CTA-278528,CLI-64149,2026-06-11 09:00:00,1766937.69,CRC,comision,web,SJ-002,Cuenta Ahorro
TXN-00022982,CTA-141379,CLI-16493,2026-06-11 03:00:00,1941492.37,CRC,transferencia,app_movil,HE-001,Cuenta Ahorro
TXN-00022983,CTA-598689,CLI-92100,2026-06-01 21:04:00,740116.67,CRC,pago,atm,AL-001,Cuenta Corriente
TXN-00022984,CTA-362939,CLI-91284,2026-06-19 22:44:00,17844.19,CRC,retiro,sucursal,LI-001,Tarjeta Crédito
TXN-00022985,CTA-988053,CLI-26117,2026-06-10 14:15:00,2329.64,CRC,deposito,sucursal,HE-001,Tarjeta Crédito
TXN-00022986,CTA-431478,CLI-33557,2026-06-24 21:44:00,3137826.08,CRC,pago,web,PU-001,Tarjeta Crédito
TXN-00022987,CTA-473164,CLI-87510,2026-06-04 06:40:00,3617052.49,CRC,deposito,app_movil,PU-001,Préstamo Personal
TXN-00022988,CTA-903242,CLI-50325,2026-06-06 02:01:00,1087591.8,CRC,pago,sinpe,SJ-002,Tarjeta Crédito
TXN-00022989,CTA-692960,CLI-43207,2026-06-30 21:40:00,4756131.0,CRC,transferencia,sinpe,PU-001,Préstamo Hipotecario
TXN-00022990,CTA-506331,CLI-40852,2026-06-03 13:31:00,492943.13,CRC,retiro,web,PU-001,Tarjeta Crédito
TXN-00022991,CTA-775592,CLI-94595,2026-06-25 22:21:00,1071317.39,CRC,deposito,atm,CA-001,Cuenta Ahorro
TXN-00022992,CTA-382229,CLI-73449,2026-06-17 07:23:00,1664849.37,CRC,deposito,sinpe,SJ-002,Tarjeta Crédito
TXN-00022993,CTA-960122,CLI-99511,2026-06-29 04:02:00,446985.99,CRC,retiro,sinpe,SJ-001,Préstamo Hipotecario
TXN-00022994,CTA-382441,CLI-23737,2026-06-04 18:47:00,4979163.0,CRC,deposito,app_movil,LI-002,Tarjeta Crédito
TXN-00022995,CTA-653307,CLI-29712,2026-06-19 01:26:00,2962560.62,CRC,pago,sucursal,LI-001,Tarjeta Crédito
TXN-00022996,CTA-819463,CLI-33369,2026-06-22 02:11:00,618810.78,CRC,transferencia,atm,CA-001,Préstamo Hipotecario
TXN-00022997,CTA-935839,CLI-13400,2026-06-24 04:20:00,3961228.09,CRC,comision,sucursal,CA-001,Préstamo Personal
TXN-00022998,CTA-998835,CLI-19066,2026-06-18 07:05:00,2706376.51,CRC,transferencia,web,LI-002,Tarjeta Crédito
TXN-00022999,CTA-842989,CLI-73271,2026-06-19 11:48:00,781843.3,CRC,transferencia,sinpe,AL-001,Cuenta Corriente
TXN-00023000,CTA-345448,CLI-38261,2026-06-07 11:00:00,1409714.33,CRC,retiro,sucursal,HE-001,Cuenta Corriente
TXN-00023001,CTA-807409,CLI-83080,2026-06-17 00:49:00,3988264.58,CRC,transferencia,atm,HE-001,Préstamo Hipotecario
TXN-00023002,CTA-794685,CLI-83241,2026-06-30 11:55:00,1896236.55,CRC,comision,atm,AL-001,Cuenta Corriente
TXN-00023003,CTA-891646,CLI-28363,2026-06-15 04:08:00,2505478.94,CRC,pago,web,LI-002,Cuenta Ahorro
TXN-00023004,CTA-949846,CLI-21700,2026-06-15 16:55:00,2234722.94,CRC,deposito,web,AL-001,Préstamo Hipotecario
TXN-00023005,CTA-657433,CLI-50399,2026-06-17 13:43:00,2876378.48,CRC,retiro,atm,SJ-002,Cuenta Corriente
TXN-00023006,CTA-113471,CLI-48925,2026-06-23 17:36:00,2652862.12,CRC,deposito,app_movil,SJ-002,Cuenta Ahorro
TXN-00023007,CTA-789163,CLI-49297,2026-06-01 02:42:00,4164668.89,CRC,deposito,sucursal,CA-001,Cuenta Ahorro
TXN-00023008,CTA-286038,CLI-51444,2026-06-24 05:23:00,3950255.35,CRC,pago,web,LI-001,Préstamo Personal
TXN-00023009,CTA-205949,CLI-60992,2026-06-25 09:22:00,620040.51,CRC,transferencia,atm,CA-001,Préstamo Hipotecario
TXN-00023010,CTA-949060,CLI-83574,2026-06-26 15:43:00,4178848.57,CRC,retiro,sinpe,SJ-001,Tarjeta Crédito
TXN-00023011,CTA-487924,CLI-52481,2026-06-25 23:14:00,2384791.39,CRC,deposito,sucursal,LI-002,Préstamo Personal
TXN-00023012,CTA-385764,CLI-58920,2026-06-03 02:13:00,3863979.05,CRC,comision,app_movil,HE-001,Tarjeta Crédito
TXN-00023013,CTA-715384,CLI-98280,2026-06-21 18:35:00,453012.02,CRC,deposito,atm,HE-001,Tarjeta Crédito
TXN-00023014,CTA-283341,CLI-87648,2026-06-30 23:10:00,144437.36,CRC,retiro,app_movil,SJ-001,Tarjeta Crédito
TXN-00023015,CTA-541173,CLI-78744,2026-06-14 21:56:00,2398695.91,CRC,transferencia,web,LI-001,Préstamo Personal
TXN-00023016,CTA-440960,CLI-56354,2026-06-14 16:09:00,4523574.05,CRC,deposito,sinpe,AL-001,Préstamo Hipotecario
TXN-00023017,CTA-134239,CLI-95425,2026-06-25 04:44:00,871449.8,CRC,deposito,sinpe,AL-001,Préstamo Personal
TXN-00023018,CTA-974800,CLI-39977,2026-06-01 23:25:00,2627336.95,CRC,deposito,atm,PU-001,Tarjeta Crédito
TXN-00023019,CTA-725205,CLI-35147,2026-06-28 23:14:00,3341849.29,CRC,retiro,sinpe,LI-001,Tarjeta Crédito
TXN-00023020,CTA-843042,CLI-94583,2026-06-01 14:49:00,2835635.9,CRC,deposito,sinpe,CA-001,Cuenta Corriente
TXN-00023021,CTA-526586,CLI-53525,2026-06-29 11:12:00,4216596.68,CRC,retiro,atm,SJ-002,Tarjeta Crédito
TXN-00023022,CTA-835618,CLI-11713,2026-06-04 16:55:00,3235014.21,CRC,comision,web,PU-001,Préstamo Hipotecario
TXN-00023023,CTA-501043,CLI-94969,2026-06-09 19:39:00,223853.77,CRC,retiro,app_movil,CA-001,Cuenta Ahorro
TXN-00023024,CTA-344852,CLI-17840,2026-06-15 06:24:00,3785011.57,CRC,pago,sucursal,CA-001,Tarjeta Crédito
TXN-00023025,CTA-496813,CLI-63880,2026-06-16 09:41:00,1734202.24,CRC,retiro,atm,AL-001,Préstamo Hipotecario
TXN-00023026,CTA-467985,CLI-99723,2026-06-02 10:30:00,16496.31,CRC,comision,atm,LI-001,Préstamo Personal
TXN-00023027,CTA-336812,CLI-56925,2026-06-03 15:05:00,4111191.93,CRC,retiro,app_movil,LI-001,Préstamo Personal
TXN-00023028,CTA-923200,CLI-20185,2026-06-02 09:59:00,1277017.32,CRC,deposito,web,SJ-001,Préstamo Personal
TXN-00023029,CTA-624640,CLI-44687,2026-06-13 21:07:00,39358.41,CRC,comision,app_movil,LI-001,Cuenta Corriente
TXN-00023030,CTA-518556,CLI-58116,2026-06-06 21:14:00,2401375.17,CRC,deposito,sinpe,SJ-002,Cuenta Corriente
TXN-00023031,CTA-912194,CLI-43730,2026-06-18 22:52:00,2852313.76,CRC,comision,atm,LI-001,Tarjeta Crédito
TXN-00023032,CTA-221248,CLI-51667,2026-06-01 07:53:00,3161501.55,CRC,pago,atm,AL-001,Cuenta Ahorro
TXN-00023033,CTA-806711,CLI-11588,2026-06-12 19:48:00,4199186.15,CRC,retiro,app_movil,LI-002,Tarjeta Crédito
TXN-00023034,CTA-724632,CLI-52805,2026-06-13 07:25:00,3488033.76,CRC,transferencia,web,LI-002,Préstamo Personal
TXN-00023035,CTA-652866,CLI-13996,2026-06-21 01:53:00,4481644.99,CRC,transferencia,sucursal,PU-001,Préstamo Hipotecario
TXN-00023036,CTA-474476,CLI-70109,2026-06-24 04:54:00,2556379.25,CRC,transferencia,sucursal,SJ-002,Préstamo Hipotecario
TXN-00023037,CTA-850294,CLI-70353,2026-06-25 14:15:00,4925306.65,CRC,retiro,atm,AL-001,Tarjeta Crédito
TXN-00023038,CTA-307803,CLI-19774,2026-06-08 09:36:00,4107756.69,CRC,retiro,sinpe,HE-001,Préstamo Hipotecario
TXN-00023039,CTA-638968,CLI-62529,2026-06-21 22:35:00,3018708.78,CRC,comision,sinpe,SJ-002,Préstamo Hipotecario
TXN-00023040,CTA-981484,CLI-59689,2026-06-02 04:32:00,1520293.85,CRC,pago,atm,LI-002,Cuenta Ahorro
TXN-00023041,CTA-494218,CLI-72009,2026-06-08 01:18:00,2002787.09,CRC,transferencia,sinpe,PU-001,Préstamo Personal
TXN-00023042,CTA-702683,CLI-89747,2026-06-13 19:19:00,3779231.0,CRC,retiro,sucursal,CA-001,Tarjeta Crédito
TXN-00023043,CTA-273226,CLI-14463,2026-06-14 14:31:00,3383661.78,CRC,comision,atm,SJ-001,Tarjeta Crédito
TXN-00023044,CTA-606884,CLI-97994,2026-06-20 14:55:00,2105939.25,CRC,transferencia,app_movil,HE-001,Cuenta Ahorro
TXN-00023045,CTA-415519,CLI-37726,2026-06-24 13:28:00,1138749.3,CRC,comision,web,LI-001,Cuenta Corriente
TXN-00023046,CTA-620749,CLI-84590,2026-06-13 18:08:00,44117.71,CRC,deposito,web,SJ-001,Préstamo Personal
TXN-00023047,CTA-800913,CLI-50923,2026-06-21 06:21:00,4147897.23,CRC,retiro,atm,CA-001,Cuenta Ahorro
TXN-00023048,CTA-186852,CLI-49121,2026-06-28 03:28:00,2926411.64,CRC,transferencia,sinpe,SJ-001,Cuenta Corriente
TXN-00023049,CTA-221482,CLI-63620,2026-06-22 16:35:00,3115905.87,CRC,retiro,atm,PU-001,Préstamo Hipotecario
TXN-00023050,CTA-350136,CLI-72016,2026-06-10 16:39:00,1534020.27,CRC,transferencia,atm,LI-001,Préstamo Hipotecario
TXN-00023051,CTA-421790,CLI-33446,2026-06-20 10:30:00,1985683.36,CRC,transferencia,atm,LI-002,Tarjeta Crédito
TXN-00023052,CTA-209249,CLI-55692,2026-06-26 19:42:00,1957127.54,CRC,transferencia,sinpe,SJ-002,Tarjeta Crédito
TXN-00023053,CTA-184072,CLI-76660,2026-06-24 18:26:00,2196304.48,CRC,deposito,app_movil,AL-001,Cuenta Corriente
TXN-00023054,CTA-772536,CLI-14629,2026-06-23 10:33:00,3649914.3,CRC,comision,sinpe,LI-001,Cuenta Ahorro
TXN-00023055,CTA-810551,CLI-52184,2026-06-17 20:01:00,4026931.19,CRC,deposito,app_movil,AL-001,Cuenta Corriente
TXN-00023056,CTA-843541,CLI-51134,2026-06-28 01:09:00,1569729.93,CRC,deposito,web,SJ-001,Cuenta Ahorro
TXN-00023057,CTA-607248,CLI-95657,2026-06-22 01:52:00,146172.76,CRC,transferencia,atm,AL-001,Cuenta Corriente
TXN-00023058,CTA-249269,CLI-55751,2026-06-18 23:10:00,1645045.08,CRC,comision,atm,HE-001,Préstamo Personal
TXN-00023059,CTA-647636,CLI-97551,2026-06-17 12:57:00,3395607.13,CRC,pago,web,HE-001,Cuenta Ahorro
TXN-00023060,CTA-726625,CLI-18777,2026-06-24 06:16:00,1501082.21,CRC,transferencia,app_movil,HE-001,Cuenta Corriente
TXN-00023061,CTA-107299,CLI-98173,2026-06-09 03:32:00,3831081.34,CRC,retiro,sucursal,LI-002,Préstamo Hipotecario
TXN-00023062,CTA-566748,CLI-62010,2026-06-07 02:10:00,4929606.65,CRC,retiro,web,PU-001,Cuenta Corriente
TXN-00023063,CTA-970966,CLI-29730,2026-06-02 00:28:00,3938397.29,CRC,comision,app_movil,AL-001,Tarjeta Crédito
TXN-00023064,CTA-419810,CLI-23339,2026-06-03 09:13:00,693122.97,CRC,comision,atm,AL-001,Préstamo Hipotecario
TXN-00023065,CTA-334524,CLI-27638,2026-06-20 09:56:00,4035943.75,CRC,pago,atm,PU-001,Tarjeta Crédito
TXN-00023066,CTA-267612,CLI-89474,2026-06-10 15:16:00,242275.01,CRC,transferencia,app_movil,PU-001,Préstamo Personal
TXN-00023067,CTA-530885,CLI-67809,2026-06-24 06:32:00,2012650.96,CRC,retiro,app_movil,CA-001,Préstamo Personal
TXN-00023068,CTA-806911,CLI-68447,2026-06-07 20:13:00,2635692.94,CRC,pago,sucursal,LI-001,Cuenta Corriente
TXN-00023069,CTA-426735,CLI-30125,2026-06-28 15:44:00,4698208.62,CRC,pago,sucursal,LI-002,Tarjeta Crédito
TXN-00023070,CTA-950401,CLI-50372,2026-06-02 08:09:00,4590008.1,CRC,retiro,atm,SJ-001,Cuenta Corriente
TXN-00023071,CTA-975772,CLI-70688,2026-06-28 12:36:00,2655042.98,CRC,transferencia,app_movil,SJ-002,Cuenta Ahorro
TXN-00023072,CTA-139930,CLI-40121,2026-06-07 14:12:00,4746416.42,CRC,retiro,sinpe,SJ-001,Cuenta Ahorro
TXN-00023073,CTA-583099,CLI-78770,2026-06-13 03:24:00,588725.04,CRC,transferencia,atm,SJ-001,Cuenta Ahorro
TXN-00023074,CTA-341158,CLI-85610,2026-06-25 10:27:00,1094826.69,CRC,retiro,web,LI-001,Préstamo Hipotecario
TXN-00023075,CTA-268235,CLI-10487,2026-06-07 21:03:00,4707370.44,CRC,pago,atm,LI-001,Cuenta Corriente
TXN-00023076,CTA-136800,CLI-13888,2026-06-07 19:55:00,3226548.86,CRC,deposito,sinpe,SJ-002,Préstamo Personal
TXN-00023077,CTA-920498,CLI-95891,2026-06-10 01:30:00,2095292.29,CRC,deposito,app_movil,SJ-001,Cuenta Ahorro
TXN-00023078,CTA-718645,CLI-10931,2026-06-11 13:34:00,1961672.8,CRC,comision,sinpe,LI-002,Cuenta Corriente
TXN-00023079,CTA-550216,CLI-83106,2026-06-23 11:41:00,1770985.37,CRC,pago,sinpe,LI-002,Cuenta Ahorro
TXN-00023080,CTA-678682,CLI-20982,2026-06-09 05:49:00,3406361.28,CRC,retiro,sucursal,CA-001,Cuenta Corriente
TXN-00023081,CTA-488425,CLI-49099,2026-06-03 07:29:00,2743498.74,CRC,retiro,web,SJ-002,Préstamo Personal
TXN-00023082,CTA-620137,CLI-20282,2026-06-30 16:22:00,3849135.54,CRC,pago,atm,PU-001,Cuenta Ahorro
TXN-00023083,CTA-732490,CLI-78189,2026-06-05 21:26:00,4275730.09,CRC,retiro,sucursal,SJ-002,Tarjeta Crédito
TXN-00023084,CTA-640597,CLI-25878,2026-06-01 17:55:00,867342.05,CRC,deposito,web,SJ-001,Cuenta Ahorro
TXN-00023085,CTA-152789,CLI-20010,2026-06-13 21:01:00,3230053.35,CRC,retiro,app_movil,HE-001,Cuenta Corriente
TXN-00023086,CTA-599371,CLI-80178,2026-06-09 09:44:00,2310537.6,CRC,pago,sucursal,LI-001,Tarjeta Crédito
TXN-00023087,CTA-195165,CLI-33069,2026-06-01 11:10:00,3217772.83,CRC,comision,sinpe,AL-001,Cuenta Ahorro
TXN-00023088,CTA-185355,CLI-12894,2026-06-13 18:11:00,1926165.21,CRC,deposito,sucursal,AL-001,Préstamo Hipotecario
TXN-00023089,CTA-181702,CLI-41911,2026-06-06 05:43:00,1421233.03,CRC,transferencia,app_movil,LI-001,Préstamo Personal
TXN-00023090,CTA-224548,CLI-91026,2026-06-21 18:34:00,3930962.64,CRC,comision,sucursal,AL-001,Tarjeta Crédito
TXN-00023091,CTA-182258,CLI-63283,2026-06-28 15:01:00,69680.22,CRC,comision,sinpe,SJ-001,Cuenta Corriente
TXN-00023092,CTA-141924,CLI-33064,2026-06-09 06:43:00,2371605.79,CRC,pago,web,SJ-002,Cuenta Corriente
TXN-00023093,CTA-656619,CLI-68567,2026-06-18 13:26:00,3933906.82,CRC,comision,app_movil,SJ-001,Préstamo Personal
TXN-00023094,CTA-587026,CLI-48650,2026-06-27 20:31:00,3613711.94,CRC,retiro,sinpe,PU-001,Tarjeta Crédito
TXN-00023095,CTA-908014,CLI-51687,2026-06-25 06:37:00,2687372.33,CRC,deposito,web,AL-001,Préstamo Hipotecario
TXN-00023096,CTA-115233,CLI-77104,2026-06-09 10:10:00,100754.98,CRC,deposito,web,LI-002,Cuenta Ahorro
TXN-00023097,CTA-568360,CLI-41232,2026-06-12 18:45:00,3012612.34,CRC,deposito,atm,LI-002,Préstamo Personal
TXN-00023098,CTA-861139,CLI-13456,2026-06-25 05:19:00,2156019.04,CRC,pago,sinpe,LI-001,Tarjeta Crédito
TXN-00023099,CTA-503485,CLI-31865,2026-06-06 06:35:00,2360677.93,CRC,retiro,sinpe,LI-001,Cuenta Ahorro
TXN-00023100,CTA-410080,CLI-82004,2026-06-13 12:50:00,3335463.83,CRC,transferencia,atm,HE-001,Cuenta Corriente
TXN-00023101,CTA-735420,CLI-77688,2026-06-08 22:37:00,2302374.32,CRC,pago,app_movil,HE-001,Cuenta Ahorro
TXN-00023102,CTA-127820,CLI-42067,2026-06-15 10:24:00,1008333.15,CRC,pago,app_movil,HE-001,Tarjeta Crédito
TXN-00023103,CTA-689152,CLI-27167,2026-06-08 14:01:00,3329939.41,CRC,pago,sinpe,HE-001,Cuenta Corriente
TXN-00023104,CTA-683980,CLI-10788,2026-06-02 15:47:00,3116838.36,CRC,deposito,web,SJ-001,Préstamo Personal
TXN-00023105,CTA-597316,CLI-73240,2026-06-16 14:15:00,2861873.17,CRC,transferencia,atm,SJ-002,Préstamo Personal
TXN-00023106,CTA-973961,CLI-74931,2026-06-16 19:24:00,342929.94,CRC,deposito,app_movil,CA-001,Cuenta Ahorro
TXN-00023107,CTA-347699,CLI-83520,2026-06-08 07:18:00,1174547.67,CRC,deposito,sinpe,LI-001,Cuenta Corriente
TXN-00023108,CTA-734709,CLI-16715,2026-06-07 08:28:00,3082379.44,CRC,retiro,sinpe,AL-001,Tarjeta Crédito
TXN-00023109,CTA-110979,CLI-71451,2026-06-10 13:09:00,1531475.21,CRC,comision,atm,CA-001,Cuenta Corriente
TXN-00023110,CTA-437738,CLI-25846,2026-06-06 02:16:00,4442840.22,CRC,retiro,atm,LI-001,Tarjeta Crédito
TXN-00023111,CTA-572174,CLI-87648,2026-06-21 11:53:00,633333.46,CRC,comision,atm,LI-002,Cuenta Ahorro
TXN-00023112,CTA-286769,CLI-74837,2026-06-17 00:52:00,1958087.67,CRC,deposito,app_movil,PU-001,Préstamo Hipotecario
TXN-00023113,CTA-650143,CLI-73044,2026-06-08 14:23:00,952792.63,CRC,pago,sucursal,LI-002,Tarjeta Crédito
TXN-00023114,CTA-737780,CLI-11522,2026-06-17 19:06:00,1037432.31,CRC,comision,web,LI-001,Cuenta Corriente
TXN-00023115,CTA-865516,CLI-41774,2026-06-03 02:20:00,249107.54,CRC,comision,sucursal,LI-001,Tarjeta Crédito
TXN-00023116,CTA-895424,CLI-83589,2026-06-11 01:53:00,4216954.02,CRC,pago,app_movil,SJ-002,Cuenta Corriente
TXN-00023117,CTA-401977,CLI-90672,2026-06-08 20:35:00,271666.68,CRC,comision,web,SJ-002,Cuenta Corriente
TXN-00023118,CTA-948984,CLI-48635,2026-06-25 20:59:00,910645.91,CRC,pago,sinpe,SJ-002,Préstamo Personal
TXN-00023119,CTA-253407,CLI-75337,2026-06-25 22:32:00,3050556.78,CRC,transferencia,app_movil,SJ-001,Cuenta Ahorro
TXN-00023120,CTA-338546,CLI-85954,2026-06-17 12:07:00,2494793.9,CRC,comision,app_movil,PU-001,Préstamo Personal
TXN-00023121,CTA-765716,CLI-60692,2026-06-12 01:39:00,3894685.48,CRC,comision,atm,LI-001,Cuenta Corriente
TXN-00023122,CTA-896188,CLI-65448,2026-06-17 06:09:00,4205851.42,CRC,retiro,app_movil,LI-002,Cuenta Ahorro
TXN-00023123,CTA-420870,CLI-86984,2026-06-11 07:55:00,4564744.74,CRC,retiro,sucursal,LI-001,Cuenta Ahorro
TXN-00023124,CTA-735413,CLI-59155,2026-06-03 10:25:00,4759290.92,CRC,pago,web,SJ-001,Préstamo Hipotecario
TXN-00023125,CTA-376290,CLI-50175,2026-06-08 14:51:00,1674370.97,CRC,transferencia,atm,SJ-002,Préstamo Personal
TXN-00023126,CTA-535306,CLI-56990,2026-06-29 10:37:00,1055920.53,CRC,retiro,app_movil,SJ-002,Préstamo Personal
TXN-00023127,CTA-452017,CLI-82092,2026-06-13 02:00:00,599918.46,CRC,comision,app_movil,CA-001,Préstamo Personal
TXN-00023128,CTA-738756,CLI-92447,2026-06-16 07:16:00,2810595.76,CRC,transferencia,web,PU-001,Cuenta Corriente
